,Id,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,Total_Bathrooms,Total_porch_SF,hasPool,hasBasement,hasFirePlaces,has2ndFloor,GrupoPrecio
688,785,2_5_story_all_ages,RM,8.74846362994206,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1900_1930,1990_,Gable,CompShg,Wd Sdng,Wd Shng,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,6.61069604471776,742,GasA,Ex,Y,SBrkr,742,742,0,7.3031700512368,0,0,2,0,3,0.693147180559945,TA,9,Typ,1,Gd,NA,1950,NA,0,0,NA,NA,Y,0,291,134,0,0,0,NA,NA,NA,0,6,2008,WD,Normal,11.7597855429018,7.70796153183549,2,425,False,True,True,True,Muy Barato
689,786,1_story_1946_,RL,9.18921887535407,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1960_1990,1960_1990,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,LwQ,5.52942908751142,LwQ,630,6.19847871649231,1372,GasA,TA,Y,SBrkr,1342,0,0,7.20266119652324,0,0,2,0,3,0.693147180559945,TA,7,Typ,1,Gd,Attchd,1967,Unf,2,457,TA,TA,Y,0,0,0,0,197,0,NA,NA,NA,0,9,2009,WD,Normal,11.9922604216448,7.90617884039481,2,197,False,True,True,False,Barato
690,788,2_story_1946_,RL,9.22453909137599,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,6.48768401848461,Unf,0,5.70711026474888,956,GasA,Ex,Y,SBrkr,956,1128,0,7.6425241342329,1,0,2,1,4,0.693147180559945,Gd,8,Typ,0,NA,BuiltIn,2004,RFn,2,618,TA,TA,Y,0,45,0,0,0,0,NA,NA,NA,0,1,2010,WD,Normal,12.3587937325478,8.01961279440027,3.5,45,False,True,False,True,Muy Caro
691,789,1_story_1946_,RM,8.69968140098951,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1930_1960,1990_,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,6.80461452006262,901,GasA,Ex,Y,SBrkr,901,0,0,6.80461452006262,0,0,1,0,2,0.693147180559945,TA,4,Typ,0,NA,Detchd,1954,Unf,1,281,Fa,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,8,2008,WD,Normal,11.5889601512462,7.49665243816828,1,0,False,True,False,False,Muy Barato
692,790,2_story_1946_,RL,9.40968291310444,Pave,NA,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,1960_1990,1990_,Gable,CompShg,HdBoard,HdBoard,BrkFace,157,TA,TA,CBlock,TA,Fa,Gd,Unf,6.34388043412633,Unf,0,5.57972982598622,832,GasA,Gd,Y,SBrkr,976,1111,0,7.64396194900253,0,0,2,1,5,0.693147180559945,Gd,9,Typ,0,NA,Attchd,1966,Fin,2,444,TA,TA,Y,133,168,0,0,0,0,NA,NA,NA,0,7,2007,WD,Normal,12.1415341243926,7.97899637085411,2.5,301,False,True,False,True,Caro
693,791,1_story_PUD_1946_,RL,8.06557942728209,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,BrkFace,11,Gd,TA,PConc,Gd,TA,No,Unf,2.83321334405622,Unf,0,7.02997291170639,1145,GasA,Ex,Y,SBrkr,1145,0,0,7.04403289727469,0,0,2,0,2,0.693147180559945,Gd,5,Typ,1,Gd,Attchd,2005,Fin,2,397,TA,TA,Y,100,16,0,0,0,0,NA,NA,NA,0,9,2009,WD,Normal,11.9841783136164,7.73630709654828,2,116,False,True,True,False,Barato
694,793,2_story_1946_,RL,9.2024090016499,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1990_,1990_,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,6.76041469108343,Unf,0,5.54517744447956,1117,GasA,Ex,Y,SBrkr,1127,886,0,7.60787807327851,1,0,2,1,3,0.693147180559945,TA,8,Typ,1,TA,Attchd,1997,Unf,2,455,TA,TA,Y,180,130,0,0,0,0,NA,NA,NA,0,6,2007,WD,Normal,12.5053991575767,8.0487882835342,3.5,310,False,True,True,True,Muy Caro
695,794,1_story_1946_,RL,9.12249228140299,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,1990_,1990_,Gable,CompShg,CemntBd,CmentBd,Stone,140,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,7.31121838441963,1496,GasA,Ex,Y,SBrkr,1496,0,0,7.31121838441963,0,0,2,0,3,0.693147180559945,Gd,7,Typ,0,NA,Attchd,2007,Fin,2,474,TA,TA,Y,168,130,0,0,0,0,NA,NA,NA,0,6,2007,New,Partial,12.3238556811866,8.00369733909437,2,298,False,True,False,False,Muy Caro
696,795,2_story_1946_,RL,9.29035230994557,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1990_,1990_,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,6.5694814204143,712,GasA,Ex,Y,SBrkr,1086,809,0,7.54750168281497,0,0,2,1,3,0.693147180559945,Gd,7,Typ,1,TA,Attchd,1994,Fin,2,409,TA,TA,Y,143,46,0,0,0,0,NA,NA,Shed,500,10,2008,WD,Normal,12.1781874420406,7.8659554139335,2.5,189,False,True,True,True,Caro
697,796,2_story_1946_,RL,9.03610602536485,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1960_1990,1960_1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,130,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,6.47850964220857,650,GasA,TA,Y,SBrkr,888,676,0,7.35564110297425,0,0,2,1,3,0.693147180559945,TA,7,Typ,1,TA,Attchd,1980,Unf,2,476,TA,TA,Y,0,50,0,0,204,0,NA,MnPrv,NA,0,4,2010,WD,Normal,12.0494188354848,7.70255611326858,2.5,254,False,True,True,True,Normal
698,797,1_story_1946_,RL,9.01164550106428,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,5,1960_1990,1960_1990,Gable,CompShg,Plywood,Plywood,BrkFace,148,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,6.49375383985169,660,GasA,Ex,Y,SBrkr,1285,0,0,7.15929190479756,0,0,1,1,3,0.693147180559945,TA,7,Typ,1,TA,Attchd,1977,RFn,2,528,TA,TA,Y,138,0,0,0,0,0,NA,MnPrv,NA,0,4,2007,WD,Normal,11.8740903141818,7.57301725605255,1.5,138,False,True,True,False,Muy Barato
699,798,1_story_1946_,RL,8.94611437556074,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1930_1960,1930_1960,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,6.34738920965601,Unf,0,5.31811999384422,773,GasA,Gd,Y,SBrkr,773,0,0,6.65157187358973,0,0,1,0,2,0.693147180559945,TA,4,Typ,0,NA,Attchd,1953,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2008,WD,Abnorml,11.6082356447746,7.34342622914737,1,0,False,True,False,False,Muy Barato
700,799,2_story_1946_,RL,9.51185138236441,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,1990_,1990_,Hip,CompShg,VinylSd,VinylSd,Stone,860,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,7.56371966841437,1926,GasA,Ex,Y,SBrkr,1966,1174,0,8.05229649953865,0,0,3,1,4,0.693147180559945,Ex,11,Typ,2,Gd,BuiltIn,2009,Fin,3,820,TA,TA,Y,144,78,0,0,0,0,NA,NA,NA,0,7,2009,New,Partial,13.0919041699196,8.53030683056162,3.5,222,False,True,True,True,Muy Caro
701,800,1_5 story_fin,RL,8.88197518424887,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1930_1960,1930_1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252,TA,TA,BrkTil,Gd,TA,No,Unf,6.3456363608286,Unf,0,5.09375020080676,731,GasA,Ex,Y,SBrkr,981,787,0,7.47816969415979,1,0,1,1,3,0.693147180559945,Gd,7,Typ,2,TA,Detchd,1939,Unf,1,240,TA,TA,Y,0,0,264,0,0,0,NA,MnPrv,NA,0,6,2007,WD,Normal,12.0725412529057,7.82364593083495,2.5,264,False,True,True,True,Normal
702,801,2_story_1946_,RL,9.45712232185579,Pave,NA,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Gd,Unf,6.13772705408623,Unf,0,5.04342511691925,616,GasA,Gd,Y,SBrkr,616,1072,0,7.4318919168078,1,0,2,1,4,0.693147180559945,Gd,8,Typ,0,NA,Attchd,1997,RFn,2,603,TA,TA,Y,403,114,185,0,0,0,NA,NA,Shed,400,5,2008,WD,Normal,12.2060726455302,7.74240202181578,3.5,702,False,True,False,True,Muy Caro
703,802,1_story_1945_,RM,8.47657950853094,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1900_1930,1960_1990,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,5.28826703069454,Unf,0,6.90775527898214,1196,GasA,Ex,Y,FuseA,1196,0,0,7.08757370555797,1,0,1,0,2,0.693147180559945,TA,5,Typ,0,NA,Detchd,1957,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2007,WD,Normal,11.6073261403917,7.77988511507052,2,0,False,True,False,False,Muy Barato
704,803,2_story_1946_,RL,9.01188943325234,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1990_,1990_,Gable,CompShg,WdShing,Wd Shng,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,6.47543271670409,Unf,0,4.39444915467244,728,GasA,Ex,Y,SBrkr,728,728,0,7.2841348061952,1,0,2,1,3,0.693147180559945,Gd,7,Typ,1,Gd,Attchd,2005,Fin,2,410,TA,TA,Y,36,18,0,0,0,0,NA,NA,NA,0,10,2008,WD,Normal,12.1495022940418,7.6889133368648,3.5,54,False,True,True,True,Caro
705,804,2_story_1946_,RL,9.53906841386396,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,1990_,1990_,Hip,CompShg,VinylSd,VinylSd,Stone,424,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,7.45876269238096,1734,GasA,Ex,Y,SBrkr,1734,1088,0,7.94555542825349,0,0,3,1,4,0.693147180559945,Ex,12,Typ,1,Gd,BuiltIn,2009,RFn,3,1020,TA,TA,Y,52,170,0,0,192,0,NA,NA,NA,0,1,2009,New,Partial,13.2758275359155,8.42420032456707,3.5,414,False,True,True,True,Muy Caro
706,805,1_story_1946_,RL,9.10509096125709,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1930_1960,1930_1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Unf,6.70073110954781,Unf,0,4.8283137373023,936,GasA,TA,Y,SBrkr,1128,0,0,7.02908756414966,0,0,1,0,2,0.693147180559945,TA,5,Min1,0,NA,Attchd,1954,Unf,1,286,TA,TA,Y,0,0,0,0,0,0,NA,GdWo,NA,0,6,2006,WD,Family,11.6784399034478,7.63240112660145,1,0,False,True,False,False,Muy Barato
707,806,1_story_1946_,RL,9.41531995266272,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,Stone,256,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,7.25700270709207,1417,GasA,Ex,Y,SBrkr,1428,0,0,7.26473017792987,0,0,2,0,3,0.693147180559945,Ex,6,Typ,0,NA,Attchd,2008,RFn,2,554,TA,TA,Y,0,60,0,0,0,0,NA,NA,NA,0,7,2008,New,Partial,12.3356964133237,7.95331834656043,2,60,False,True,False,False,Muy Caro
708,807,split_multi_level,RL,9.18512512283512,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1960_1990,1960_1990,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,Av,Rec,5.99396142730657,Rec,480,4.61512051684126,980,GasA,Gd,Y,SBrkr,980,0,0,6.88857245956536,0,0,2,0,3,0.693147180559945,TA,6,Typ,0,NA,Attchd,1967,Fin,1,384,TA,TA,Y,68,0,0,0,0,0,NA,NA,NA,0,10,2006,WD,Normal,11.8167269193019,7.58069975222456,2,68,False,True,False,False,Muy Barato
709,809,split_multi_level,RL,9.50308461002023,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1960_1990,1960_1990,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047,TA,TA,CBlock,TA,TA,Av,BLQ,6.24804287450843,BLQ,128,5.9427993751267,1024,GasA,TA,Y,SBrkr,1086,0,0,6.99117688712121,1,0,1,0,3,0.693147180559945,TA,6,Typ,1,Gd,Attchd,1966,RFn,2,484,TA,TA,Y,0,0,0,0,0,0,NA,GdWo,NA,0,6,2006,WD,Normal,11.9826165453777,7.65444322647011,2,0,False,True,True,False,Barato
710,810,2_5_story_all_ages,RM,8.99974278983049,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1900_1930,1960_1990,Hip,CompShg,AsbShng,AsbShng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,6.74523634948436,849,GasA,TA,N,FuseA,1075,1063,0,7.66809370908241,0,0,2,0,2,1.38629436111989,TA,11,Typ,0,NA,Detchd,1910,Unf,2,360,Fa,Po,N,40,156,0,0,0,0,NA,MnPrv,NA,0,11,2009,WD,Normal,11.5711943730942,8.00202481821611,2,196,False,True,False,True,Muy Barato
711,811,1_story_1946_,RL,9.224341891612,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1960_1990,1990_,Hip,CompShg,HdBoard,HdBoard,BrkFace,99,TA,TA,CBlock,TA,TA,No,LwQ,6.49828214947643,LwQ,377,0,1040,GasA,Fa,Y,SBrkr,1309,0,0,7.1777824161952,1,0,1,1,3,0.693147180559945,Gd,5,Typ,1,Fa,Attchd,1974,RFn,2,484,TA,TA,Y,265,0,0,0,0,6.47543271670409,Fa,GdPrv,NA,0,1,2006,WD,Normal,12.106252310248,7.76174498465891,2.5,265,True,True,True,False,Normal
712,812,1_story_PUD_1946_,RM,8.39818440483404,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,BrkFace,169,Gd,TA,PConc,Gd,TA,Gd,Unf,6.49677499018586,Unf,0,5.23110861685459,848,GasA,Ex,Y,SBrkr,848,0,0,6.74405918631135,1,0,1,0,1,0.693147180559945,Gd,4,Typ,1,Gd,Attchd,2004,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,NA,NA,NA,0,6,2008,ConLD,Normal,11.8810347865346,7.43602781635185,2,140,False,True,True,False,Muy Barato
713,813,1_story_1946_,C (all),9.07257144223129,Grvl,NA,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1930_1960,1930_1960,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Fa,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,6.29341927884648,540,GasA,TA,N,FuseA,1044,0,0,6.95177216439891,0,0,1,0,2,0.693147180559945,Fa,4,Typ,0,NA,Basment,1952,Unf,2,504,TA,TA,N,0,0,0,0,0,0,NA,NA,Shed,54,6,2010,WD,Alloca,10.9329819619041,7.36770857237437,1,0,False,True,False,False,Muy Barato
714,814,1_story_1946_,RL,9.18512512283512,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1930_1960,1930_1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,243,TA,TA,CBlock,TA,TA,No,Unf,6.4118182677099,Unf,0,6.72743172485086,1442,GasA,Gd,Y,SBrkr,1442,0,0,7.27447955877387,0,0,1,1,4,0.693147180559945,TA,7,Typ,0,NA,Attchd,1958,RFn,1,301,TA,TA,Y,0,0,275,0,0,0,NA,NA,Shed,500,4,2007,COD,Normal,11.9697172002437,7.96693349840484,1.5,275,False,True,False,False,Barato
715,816,1_story_1946_,RL,9.4040963063958,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,BrkFace,442,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,7.40853056689463,1649,GasA,Ex,Y,SBrkr,1661,0,0,7.41577697541539,0,0,2,0,3,0.693147180559945,Gd,6,Typ,0,NA,Attchd,1998,RFn,2,598,TA,TA,Y,0,34,0,0,0,0,NA,NA,NA,0,5,2010,WD,Normal,12.3234111379474,8.10470346837111,2,34,False,True,False,False,Muy Caro
716,817,1_story_1946_,RL,9.34364673928441,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1930_1960,1930_1960,Gable,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,Unf,6.18826412308259,Unf,0,6.25958146406492,1008,GasA,Gd,Y,SBrkr,1008,0,0,6.91671502035361,0,0,1,0,2,0.693147180559945,TA,4,Typ,1,Gd,Attchd,1954,RFn,1,275,TA,TA,Y,0,0,120,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,11.8277362048103,7.60887062919126,1,120,False,True,True,False,Muy Barato
717,818,1_story_1946_,RL,9.4929596500855,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,1990_,1990_,Hip,CompShg,CemntBd,CmentBd,BrkFace,148,Gd,TA,PConc,Gd,TA,No,Unf,7.10578612948127,Unf,0,5.86078622346587,1568,GasA,Ex,Y,SBrkr,1689,0,0,7.43248380791712,1,0,2,0,3,0.693147180559945,Gd,7,Typ,2,Gd,Attchd,2002,RFn,3,857,TA,TA,Y,150,59,0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,12.5098740998618,8.08856180527623,3,209,False,True,True,False,Muy Caro
718,819,split_multi_level,RL,9.08443695508703,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1960_1990,1960_1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,80,TA,TA,CBlock,TA,TA,Av,Unf,6.22455842927536,Unf,0,6.22851100359118,1010,GasA,Gd,Y,SBrkr,1052,0,0,6.95939851213398,1,0,1,0,3,0.693147180559945,TA,6,Typ,0,NA,Attchd,1971,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,6,2010,WD,Normal,11.9511803959014,7.63143166457691,2,0,False,True,False,False,Barato
719,820,1_story_PUD_1946_,RL,8.75966867102994,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,Stone,128,Gd,TA,PConc,Gd,TA,Mn,Unf,6.59850902861452,Unf,0,6.4393503711001,1358,GasA,Ex,Y,SBrkr,1358,0,0,7.21450441415114,1,0,2,0,2,0.693147180559945,Gd,6,Typ,1,Gd,Attchd,2010,RFn,2,484,TA,TA,Y,192,35,0,0,0,0,NA,NA,NA,0,6,2010,New,Partial,12.3194013308372,7.90691548867859,3,227,False,True,True,False,Muy Caro
720,821,2_story_1946_,RL,8.88557929128298,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,6.68336094576627,798,GasA,Ex,Y,SBrkr,798,842,0,7.40306109109009,0,0,2,1,3,0.693147180559945,Gd,6,Typ,0,NA,Attchd,2003,RFn,2,595,TA,TA,Y,0,45,0,0,0,0,NA,NA,NA,0,6,2008,WD,Normal,12.1172414318236,7.79893331004122,2.5,45,False,True,False,True,Caro
721,823,2_story_1946_,RL,9.42504844446929,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,6.7428806357919,847,GasA,Ex,Y,SBrkr,847,886,0,7.45818615734049,0,0,2,1,3,0.693147180559945,Gd,7,Typ,1,Gd,BuiltIn,2003,Fin,2,433,TA,TA,Y,100,48,0,0,0,0,NA,NA,NA,0,10,2007,WD,Family,12.3238556811866,7.85554467791566,2.5,148,False,True,True,True,Muy Caro
722,824,1_5 story_fin,RL,9.20039104112251,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1930_1960,1930_1960,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,6.65801104587075,778,GasA,TA,Y,SBrkr,944,545,0,7.30653139893951,0,0,2,0,3,0.693147180559945,TA,7,Typ,1,Gd,Detchd,1940,Unf,1,240,TA,TA,Y,335,0,0,0,0,0,NA,GdWo,NA,0,7,2009,WD,Normal,11.8458198802436,7.72621265050753,2,335,False,True,True,True,Muy Barato
723,825,1_story_1946_,FV,9.32518576364522,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,7.30653139893951,1489,GasA,Ex,Y,SBrkr,1489,0,0,7.30653139893951,0,0,2,0,3,0.693147180559945,Gd,7,Typ,1,Gd,Attchd,2006,RFn,2,776,TA,TA,Y,0,140,0,0,0,0,NA,NA,NA,0,6,2006,New,Partial,12.3570755190667,7.99900721324395,2,140,False,True,True,False,Muy Caro
724,826,1_story_1946_,RL,9.60265269350605,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,1990_,1990_,Hip,CompShg,CemntBd,CmentBd,BrkFace,816,Ex,TA,PConc,Ex,TA,Av,Unf,7.40062057737113,Unf,0,6.09356977004514,2078,GasA,Ex,Y,SBrkr,2084,0,0,7.6425241342329,1,0,2,0,2,0.693147180559945,Ex,7,Typ,1,Gd,Attchd,2007,Fin,3,1220,TA,TA,Y,188,45,0,0,0,0,NA,NA,NA,0,6,2008,New,Partial,12.8609986132699,8.33375100695358,3,233,False,True,True,False,Muy Caro
725,827,1_5_story_unf,RM,8.72111314776269,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1900_1930,1930_1960,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,6.66568371778241,Unf,0,0,784,GasA,Gd,Y,SBrkr,784,0,0,6.66568371778241,1,0,1,0,2,0.693147180559945,Gd,5,Typ,0,NA,NA,1948,NA,0,0,NA,NA,Y,0,0,116,0,0,0,NA,NA,NA,0,5,2008,WD,Normal,11.6036798282387,7.35755620091035,2,116,False,True,False,False,Muy Barato
726,828,1_story_1946_,RL,9.05134464048573,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,3.04452243772342,Unf,0,7.26892012819372,1454,GasA,Ex,Y,SBrkr,1434,0,0,7.26892012819372,0,0,2,0,3,0.693147180559945,Gd,6,Typ,1,TA,Attchd,2001,RFn,2,527,TA,TA,Y,290,39,0,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,12.1495022940418,7.96831950001272,2,329,False,True,True,False,Caro
727,829,2_story_1946_,RL,10.2646175579351,Pave,NA,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,5,1960_1990,1960_1990,Flat,Tar&Grv,Plywood,Plywood,None,0,TA,TA,PConc,TA,Gd,Gd,ALQ,5.52146091786225,ALQ,764,0,1013,GasA,TA,Y,SBrkr,1160,966,0,7.66246781520024,0,1,2,1,3,0.693147180559945,TA,7,Min2,0,NA,Attchd,1967,Fin,2,538,TA,TA,Y,486,0,0,0,225,0,NA,NA,NA,0,6,2009,WD,Abnorml,12.1281111040605,8.05165955684195,3,711,False,True,False,True,Caro
728,831,1_story_1946_,RL,9.38437770918244,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1930_1960,1930_1960,Gable,CompShg,HdBoard,HdBoard,BrkFace,387,TA,TA,CBlock,TA,TA,No,Unf,6.94793706861497,Unf,0,5.8664680569333,1392,GasA,TA,Y,FuseA,1392,0,0,7.23921497377981,1,0,1,1,3,0.693147180559945,TA,6,Typ,2,Gd,Attchd,1957,RFn,2,458,TA,TA,Y,0,0,0,0,192,0,NA,NA,NA,0,6,2008,WD,Normal,12.0197430673387,7.93164402145431,2.5,192,False,True,True,False,Barato
