"","MSSubClass","MSZoning","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","Total_porch_SF","hasPool","hasBasement","hasFirePlaces","has2ndFloor","GrupoPrecio"
"92","2_story_1946_","RL",-0.479173612548803,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,5,"1960_1990","1960_1990","Hip","CompShg","HdBoard","HdBoard","BrkFace",1.94308610699664,"TA","TA","CBlock","TA","TA","No","Unf",0.570708990207255,"Unf",-0.331643014397708,0.180703487497925,-0.645282162233813,"GasA","TA","Y","SBrkr",-0.449326667098934,1.01511391798623,-0.123746348511058,0.657847429763878,1.03381254240598,-0.268362461461244,-1.08929782237594,1.12350449595015,1.44473444557639,-0.17542048164079,"TA",0.938180757036717,"Typ",0.575826068296276,"TA","Attchd",-0.632981157892307,"RFn",0.179818961080594,-0.115585825826519,"TA","TA","Y",-0.734893767692323,0.0101825153889314,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"10","2008","WD","Normal",-0.74170143618999,0.139016381265047,0.26793551971201,-0.867793506452996,"False","True","True","True","Barato"
"93","1_story_PUD_1946_","RL",-1.10867699577015,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","1Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","Stone",0.390378185514662,"Gd","TA","PConc","Gd","TA","No","Unf",0.854912980185425,"Unf",-0.331643014397708,0.223243988369347,0.657729396328568,"GasA","Ex","Y","SBrkr",0.462083543096212,-0.914952241455898,-0.123746348511058,-0.38541137527107,1.03381254240598,-0.268362461461244,0.751477611639102,-0.811822603525268,-1.18833106274372,-0.17542048164079,"Gd",-0.412192623711549,"Typ",0.575826068296276,"Gd","Attchd",1.14436602885133,"RFn",0.179818961080594,0.635977937096219,"TA","TA","Y",0.456775360781327,0.19660982570971,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"4","2009","ConLw","Normal",0.563641548314577,0.208488831604602,0.849551647867348,0.243655458170363,"False","True","True","False","Caro"
"94","1_story_1946_","RL",-0.14848998802346,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",0.0349390227657753,"Gd","TA","PConc","Gd","TA","Av","Unf",0.771655427725477,"Unf",-0.331643014397708,0.569743394750421,1.04570474803534,"GasA","Ex","Y","SBrkr",0.930179421444173,-0.914952241455898,-0.123746348511058,0.0207518160869672,1.03381254240598,-0.268362461461244,0.751477611639102,-0.811822603525268,0.128201691416335,-0.17542048164079,"Gd",0.262994066662584,"Typ",-0.946407201358236,"NA","Attchd",0.986379612251899,"RFn",0.179818961080594,0.530864124100032,"TA","TA","Y",-0.734893767692323,-0.222851622512041,-0.343723937474906,6.66749335110322,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"5","2010","WD","Normal",0.650426332479396,0.618511564817994,0.849551647867348,-0.0885711345159674,"False","True","False","False","Caro"
"95","split_multi_level","RL",0.219759912356669,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",5,8,"1960_1990","1960_1990","Hip","CompShg","HdBoard","HdBoard","None",-0.644760428806657,"TA","Gd","PConc","Gd","TA","Av","Unf",0.767715681432387,"Unf",-0.331643014397708,-0.302768196802632,-0.440314051898158,"GasA","Ex","Y","SBrkr",-0.666853575272398,-0.914952241455898,-0.123746348511058,-1.63370947907243,-0.794187118669497,-0.268362461461244,-1.08929782237594,-0.811822603525268,0.128201691416335,-0.17542048164079,"Gd",-1.08737931408568,"Typ",-0.946407201358236,"NA","2Types",-0.00103549149456777,"Unf",1.6801834175968,2.1391054629417,"TA","TA","Y",0.25585440307356,-0.766597944280978,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","MnPrv","NA",-0.130244470789518,"6","2008","WD","Normal",0.120437103724487,-1.16937855124221,-1.47691286475401,-0.306028540637929,"False","True","False","False","Normal"
"96","2_5_story_all_ages","RL",-0.290749070641302,"Pave","NA","IR1","Bnk","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","2.5Unf",7,7,"1900_1930","1990_","Gable","CompShg","Wd Sdng","Wd Sdng","None",-0.644760428806657,"TA","TA","BrkTil","Gd","TA","No","Unf",0.629839790427461,"Unf",-0.331643014397708,0.467412513900627,0.155069506695889,"GasA","TA","N","FuseA",0.0380437474162951,1.2406444040219,-0.123746348511058,1.12871673360491,-0.794187118669497,-0.268362461461244,-1.08929782237594,1.12350449595015,0.128201691416335,-0.17542048164079,"Gd",0.938180757036717,"Typ",0.575826068296276,"Gd","Detchd",-2.01536230313736,"Unf",-1.32054549543561,-0.998541854994491,"TA","TA","Y",-0.734893767692323,-0.766597944280978,0.642742826829644,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"5","2010","WD","Normal",-0.0221355687811681,0.86687516547968,-0.895296736598667,-0.807388671419118,"False","True","True","True","Normal"
"97","1_5 story_fin","RM",2.45367535787822,"Pave","NA","IR3","Lvl","AllPub","Inside","Gtl","OldTown","RRAn","Feedr","1Fam","1.5Fin",6,5,"1960_1990","1960_1990","Gable","CompShg","BrkFace","Wd Sdng","None",-0.644760428806657,"TA","TA","CBlock","TA","TA","No","Unf",-1.52212046813172,"Unf",-0.331643014397708,0.984692483991682,1.34339652733237,"GasA","TA","Y","SBrkr",1.27987457762177,1.16230223518846,-0.123746348511058,1.7434557538469,-0.794187118669497,-0.268362461461244,0.751477611639102,-0.811822603525268,2.76126719973644,-0.17542048164079,"TA",0.938180757036717,"Typ",0.575826068296276,"Gd","Detchd",-0.672477762042165,"Unf",0.179818961080594,0.373193404605751,"TA","TA","Y",-0.734893767692323,-0.766597944280978,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"10","2006","WD","Normal",1.30451308070745,1.73842102967484,-0.313680608443329,-1.16981768162239,"False","True","True","True","Caro"
"98","2_story_1946_","RL",0.136124972629527,"Pave","NA","Reg","Lvl","AllPub","Inside","Mod","NAmes","Norm","Norm","1Fam","2Story",6,8,"1960_1990","1990_","Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",1.47540299811653,"TA","TA","CBlock","TA","TA","Gd","Rec",0.672675435511982,"Rec",0.175017594305833,-0.272238656547603,-0.542798107065986,"GasA","Gd","Y","SBrkr",-0.347446975929084,1.0578460100772,-0.123746348511058,0.758563065955197,-0.794187118669497,-0.268362461461244,0.751477611639102,1.12350449595015,0.128201691416335,-0.17542048164079,"Gd",0.262994066662584,"Typ",0.575826068296276,"Fa","Attchd",-0.593484553742448,"RFn",0.179818961080594,-0.341580523768321,"TA","TA","Y",0.920972056175132,-0.114102358158254,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","MnWw","NA",-0.130244470789518,"7","2007","WD","Normal",0.21856110114168,0.267508565681689,0.26793551971201,0.52755818282959,"False","True","True","True","Normal"
"99","2_story_1946_","RL",0.396134213399413,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",8,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",-0.39532943740393,"Gd","TA","PConc","Gd","TA","No","Unf",-1.52212046813172,"Unf",-0.331643014397708,0.913950119682331,0.882218279077144,"GasA","Ex","Y","SBrkr",0.847574266441592,0.229318224535622,-0.123746348511058,0.908477128322411,-0.794187118669497,-0.268362461461244,0.751477611639102,1.12350449595015,0.128201691416335,-0.17542048164079,"Gd",0.262994066662584,"Typ",0.575826068296276,"TA","Attchd",0.828393195652464,"RFn",0.179818961080594,-0.0052163221805224,"TA","TA","Y",0.567628302964922,1.1598175957004,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"11","2006","WD","Normal",0.912360471840382,1.04397565493023,0.26793551971201,0.714813171434612,"False","True","True","True","Caro"
"100","2_story_1945_","RM",-0.0176341676838478,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","2Story",7,9,"1900_1930","1960_1990","Hip","CompShg","VinylSd","VinylSd","None",-0.644760428806657,"TA","Gd","PConc","TA","TA","No","Unf",0.725661146988369,"Unf",-0.331643014397708,-1.30494642630237,-0.962494713943757,"GasA","Ex","Y","SBrkr",-0.865105947278593,0.628151084051338,-0.123746348511058,0.0162494443704264,-0.794187118669497,3.71234738354721,-1.08929782237594,-0.811822603525268,0.128201691416335,-0.17542048164079,"TA",0.262994066662584,"Typ",-0.946407201358236,"NA","Detchd",-1.93636909483764,"Unf",0.179818961080594,-0.951240639146207,"TA","TA","Y",-0.734893767692323,-0.766597944280978,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"7","2009","WD","Normal",-0.671366156560242,-0.518597751379682,-0.895296736598667,-1.16981768162239,"False","True","False","True","Barato"
"101","2_story_1946_","RL",0.102401857035874,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,"1990_","1990_","Gable","CompShg","CemntBd","CmentBd","Stone",1.03889876316175,"Gd","TA","PConc","Ex","TA","No","Unf",-1.52212046813172,"Unf",-0.331643014397708,0.94347679721975,1.06766561699988,"GasA","Ex","Y","SBrkr",0.924672411110667,1.67746134539626,-0.123746348511058,1.859621870229,-0.794187118669497,-0.268362461461244,0.751477611639102,1.12350449595015,0.128201691416335,-0.17542048164079,"Ex",2.28855413778498,"Typ",0.575826068296276,"Gd","BuiltIn",1.10486942470148,"Fin",1.6801834175968,1.90785507435008,"TA","TA","Y",-0.734893767692323,1.53267221634195,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"11","2007","New","Partial",1.50998224146161,1.7170606402763,0.26793551971201,-0.27582612312099,"False","True","True","True","Caro"
"102","split_multi_level","RL",0.492431239494171,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",5,6,"1960_1990","1960_1990","Gable","CompShg","VinylSd","VinylSd","BrkFace",-0.039890274655043,"TA","TA","CBlock","TA","TA","Av","ALQ",0.501609672635383,"ALQ",2.05442532231726,0.0197281689124652,0.291714913586326,"GasA","Ex","Y","SBrkr",0.478604574096729,-0.914952241455898,-0.123746348511058,-0.370203036526768,1.03381254240598,-0.268362461461244,-1.08929782237594,-0.811822603525268,0.128201691416335,-0.17542048164079,"TA",-0.412192623711549,"Typ",2.09805933795079,"Fa","Attchd",-0.514491345442731,"RFn",0.179818961080594,0.310125116808039,"TA","TA","Y",0.37363565414363,0.289823480870099,3.6021431197433,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"5","2006","WD","Abnorml",-0.206717511710682,0.0125959463994767,-0.313680608443329,1.65712859796311,"False","True","True","False","Barato"
"103","1_story_PUD_1946_","RL",-0.391456386117954,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",9,5,"1990_","1990_","Hip","CompShg","MetalSd","MetalSd","BrkFace",1.27585820499434,"Ex","TA","PConc","Ex","TA","No","Unf",0.812290073891129,"Unf",-0.331643014397708,0.76808844314754,2.04858443074909,"GasA","Ex","Y","SBrkr",2.03158148814526,-0.914952241455898,-0.123746348511058,0.817566503431717,1.03381254240598,-0.268362461461244,0.751477611639102,-0.811822603525268,-1.18833106274372,-0.17542048164079,"Ex",-0.412192623711549,"Typ",0.575826068296276,"Gd","Attchd",1.14436602885133,"Fin",0.179818961080594,0.756858822041834,"TA","TA","Y",0.865545585083335,0.631606883124859,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"5","2009","New","Partial",-0.283400138429084,1.46102995503841,0.849551647867348,0.769177522965103,"False","True","True","False","Barato"
"104","2_story_1945_","RM",0.164287356153172,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",4,4,"1900_1930","1930_1960","Gable","CompShg","MetalSd","MetalSd","None",-0.644760428806657,"TA","TA","CBlock","TA","TA","No","Unf",-1.52212046813172,"Unf",-0.331643014397708,0.511589359793793,-0.874651238085618,"GasA","Fa","N","SBrkr",-0.925683060947153,0.314782408717561,-0.123746348511058,-0.350032353013947,-0.794187118669497,-0.268362461461244,-1.08929782237594,-0.811822603525268,0.128201691416335,-0.17542048164079,"TA",0.938180757036717,"Typ",-0.946407201358236,"NA","Detchd",-1.54140305333906,"Unf",-1.32054549543561,-1.55038937322447,"TA","TA","Y",-0.734893767692323,1.90552683698351,0.642742826829644,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"9","2006","WD","Family",-1.63345191813027,-0.71652342064723,-1.47691286475401,0.231574491163587,"False","True","False","True","Barato"
"105","2_story_1946_","RL",0.582539733590858,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",-0.644760428806657,"Gd","TA","PConc","Ex","TA","No","Unf",0.885197086218554,"Unf",-0.331643014397708,0.179228411892255,0.782174320460931,"GasA","Ex","Y","SBrkr",0.602512306600601,2.2306045374627,-0.123746348511058,2.0068268755555,1.03381254240598,-0.268362461461244,0.751477611639102,1.12350449595015,0.128201691416335,-0.17542048164079,"Ex",0.938180757036717,"Typ",0.575826068296276,"Gd","Attchd",1.18386263300119,"RFn",1.6801834175968,1.88683231175085,"TA","TA","Y",-0.734893767692323,2.29391706681846,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"7","2009","New","Partial",0.20056376824096,1.71620348854398,1.43116777602269,0.0201575685450133,"False","True","True","True","Normal"
"106","1_story_1946_","RL",0.00332367771604038,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",0.87676861874998,"Gd","TA","PConc","Gd","TA","Av","Unf",1.00749659330662,"Unf",-0.331643014397708,-0.44034708482699,1.17258976871932,"GasA","Ex","Y","SBrkr",1.04307313328103,-0.914952241455898,-0.123746348511058,0.111737932392085,1.03381254240598,-0.268362461461244,0.751477611639102,-0.811822603525268,0.128201691416335,-0.17542048164079,"Gd",-0.412192623711549,"Typ",-0.946407201358236,"NA","Attchd",0.828393195652464,"RFn",0.179818961080594,0.189244231862424,"TA","TA","Y",0.782405878445638,-0.207316013318643,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"9","2006","WD","Normal",0.976500402775779,0.726156134344457,0.849551647867348,0.370505611741507,"False","True","False","False","Caro"
"107","1_5 story_fin","RL",-1.24493341166267,"Pave","NA","IR1","Lvl","AllPub","Inside","Mod","BrkSide","Feedr","Norm","1Fam","1.5Fin",4,7,"1930_1960","1930_1960","Gable","CompShg","MetalSd","MetalSd","None",-0.644760428806657,"TA","TA","CBlock","TA","TA","No","Unf",0.556492011070739,"Unf",-0.331643014397708,0.155084218606083,-0.725805348437107,"GasA","TA","Y","SBrkr",-1.02480924695025,0.167594091515332,-0.123746348511058,-0.605934290602795,1.03381254240598,-0.268362461461244,-1.08929782237594,1.12350449595015,0.128201691416335,-0.17542048164079,"TA",-1.08737931408568,"Typ",-0.946407201358236,"NA","Detchd",-1.3044234284399,"Unf",-1.32054549543561,-1.05109876149258,"TA","TA","Y",-0.734893767692323,0.118931779742719,-0.343723937474906,-0.135897953653059,0.927923564886954,0,"NA","MnPrv","NA",-0.130244470789518,"8","2006","WD","Abnorml",-1.20913504531521,-0.780979597984748,0.26793551971201,-0.444959661215849,"False","True","False","True","Barato"
"108","2_story_1946_","RL",-0.163678673237739,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",-0.644760428806657,"Gd","TA","PConc","Gd","TA","No","Unf",-1.52212046813172,"Unf",-0.331643014397708,0.55254135981402,-0.747766217401641,"GasA","Gd","Y","SBrkr",-1.12393543295335,0.872673611016331,-0.123746348511058,0.0364625035270517,-0.794187118669497,-0.268362461461244,0.751477611639102,1.12350449595015,0.128201691416335,-0.17542048164079,"Gd",0.262994066662584,"Typ",0.575826068296276,"Gd","Attchd",1.06537282055162,"RFn",0.179818961080594,-0.11033013517671,"TA","TA","Y",-0.042062879044852,-0.300529668479032,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"5","2007","WD","Normal",0.0487426677061041,-0.36393369745669,0.26793551971201,-0.38455482618197,"False","True","True","True","Normal"
"109","1_story_1946_","RL",-0.467383418806113,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,"1930_1960","1930_1960","Gable","CompShg","WdShing","Wd Shng","None",-0.644760428806657,"TA","TA","CBlock","TA","TA","No","Unf",0.769691111373281,"Unf",-0.331643014397708,-0.521693617161087,-0.557438686375675,"GasA","TA","Y","FuseA",-0.909162029946637,-0.914952241455898,-0.123746348511058,-1.97545528825565,1.03381254240598,-0.268362461461244,-1.08929782237594,-0.811822603525268,-1.18833106274372,-0.17542048164079,"TA",-1.08737931408568,"Typ",-0.946407201358236,"NA","Detchd",-0.869960782791459,"Unf",-1.32054549543561,-1.03533168954316,"TA","TA","Y",-0.734893767692323,-0.766597944280978,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"7","2006","WD","Normal",-0.990096787853351,-1.4476213173769,-0.313680608443329,-1.16981768162239,"False","True","False","False","Barato"
"110","2_story_PUD_1946","FV",-1.35470575735111,"Pave","NA","IR1","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",-0.644760428806657,"Gd","TA","PConc","Gd","TA","No","Unf",-1.52212046813172,"Unf",-0.331643014397708,0.367022815741656,-1.25530630013755,"GasA","Ex","Y","SBrkr",-1.69666450763791,0.39075057243484,-0.123746348511058,-1.04003358586161,-0.794187118669497,-0.268362461461244,0.751477611639102,1.12350449595015,-1.18833106274372,-0.17542048164079,"Gd",-1.76256600445982,"Typ",-0.946407201358236,"NA","Attchd",0.946883008102041,"RFn",0.179818961080594,-0.0472618473789973,"TA","TA","Y",-0.734893767692323,0.0101825153889314,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"7","2006","WD","Normal",-0.301800650589621,-1.49480028605783,0.26793551971201,-0.867793506452996,"False","True","False","True","Barato"
"111","2_story_1946_","RL",-0.0911123632162462,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",-0.644760428806657,"TA","TA","PConc","Gd","TA","No","Unf",0.781314586182081,"Unf",-0.331643014397708,-0.0535388542518593,-0.152382658807594,"GasA","Ex","Y","SBrkr",-0.380489037930117,1.17654626588545,-0.123746348511058,0.82641620213792,-0.794187118669497,-0.268362461461244,0.751477611639102,1.12350449595015,0.128201691416335,-0.17542048164079,"TA",1.61336744741085,"Typ",0.575826068296276,"TA","Attchd",0.828393195652464,"Fin",0.179818961080594,-0.388881739616605,"TA","TA","Y",-0.734893767692323,-0.766597944280978,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"4","2006","WD","Normal",0.0568064175778627,0.515912703690192,0.26793551971201,-1.16981768162239,"False","True","True","True","Normal"
"112","1_story_1946_","RL",0.134180655842936,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",0.421557059440003,"Gd","TA","PConc","Gd","TA","No","Unf",-1.52212046813172,"Unf",-0.331643014397708,0.996867927694693,1.42879990663889,"GasA","Ex","Y","SBrkr",1.33219117579007,-0.914952241455898,-0.123746348511058,0.334043384515898,-0.794187118669497,-0.268362461461244,0.751477611639102,-0.811822603525268,0.128201691416335,-0.17542048164079,"Gd",-0.412192623711549,"Typ",0.575826068296276,"TA","Attchd",0.828393195652464,"Unf",0.179818961080594,-0.283767926620418,"TA","TA","Y",-0.222198910093194,2.8687346069742,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"10","2009","WD","Normal",0.650426332479396,0.957619604177865,-0.313680608443329,0.690651237421061,"False","True","True","False","Caro"
"113","1_story_1946_","RL",0.00332367771604038,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Feedr","Norm","1Fam","1Story",5,6,"1930_1960","1930_1960","Gable","CompShg","BrkFace","BrkFace","None",-0.644760428806657,"TA","Gd","BrkTil","TA","TA","Mn","ALQ",0.238823238901488,"ALQ",2.67367717739936,-0.023075086065214,0.164829892902349,"GasA","Ex","Y","SBrkr",-0.0941245005878349,-0.914952241455898,-0.123746348511058,-0.942575172577647,1.03381254240598,-0.268362461461244,-1.08929782237594,-0.811822603525268,-1.18833106274372,-0.17542048164079,"TA",-0.412192623711549,"Typ",0.575826068296276,"Gd","Attchd",-0.988450595241035,"Unf",-1.32054549543561,-0.604365056258789,"TA","TA","Y",-0.734893767692323,-0.766597944280978,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","MnPrv","NA",-0.130244470789518,"10","2009","WD","Family",-0.104826996057118,-0.371740075839093,-0.313680608443329,-1.16981768162239,"False","True","True","False","Normal"
